"RPT_PERIOD","R_S_NAME","LINE_NUM","PROD_CODE","PROD_NAME","PORT_CODE","PORT_CITY","PORT_STATE","PORT_PADD","GCTRY_CODE","CNTRY_NAME","QUANTITY","SULFUR","APIGRAVITY","PCOMP_RNAM","PCOMP_SITEID","PCOMP_SNAM","PCOMP_STAT","STATE_NAME","PCOMP_PADD"
"2016-11-30","PAR HAWAII REFINING LLC","3","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","150","ARGENTINA","461","0.21","24.1","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2016-11-30","PAR HAWAII REFINING LLC","1","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","550","LIBYA","801","0.16","37","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2016-11-30","SIGNATURE FLIGHT SUPPORT","1","216","Jet Fuel, Kerosene-Type (Bonded)","3201","HONOLU/PEARL, HA","HAWAII","5","515","KOREA, SOUTH","175","0","0","","","","","",""
"2016-11-30","SIGNATURE FLIGHT SUPPORT","2","215","Jet Fuel, Kerosene-Type","3201","HONOLU/PEARL, HA","HAWAII","5","515","KOREA, SOUTH","140","0","0","","","","","",""
"2016-11-30","SIGNATURE FLIGHT SUPPORT","3","216","Jet Fuel, Kerosene-Type (Bonded)","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","70","0","0","","","","","",""
"2016-11-30","WORLD FUEL SERVICES INC","10","215","Jet Fuel, Kerosene-Type","3201","HONOLU/PEARL, HA","HAWAII","5","515","KOREA, SOUTH","140","0","0","","","","","",""
"2016-11-30","WORLD FUEL SERVICES INC","6","215","Jet Fuel, Kerosene-Type","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","14","0","0","","","","","",""
"2016-11-30","WORLD FUEL SERVICES INC","7","215","Jet Fuel, Kerosene-Type","3201","HONOLU/PEARL, HA","HAWAII","5","910","UNITED ARAB EMIRATES","11","0","0","","","","","",""
"2016-11-30","WORLD FUEL SERVICES INC","9","215","Jet Fuel, Kerosene-Type","3201","HONOLU/PEARL, HA","HAWAII","5","580","MALAYSIA","2","0","0","","","","","",""
"2016-11-30","WORLD FUEL SERVICES INC","8","215","Jet Fuel, Kerosene-Type","3201","HONOLU/PEARL, HA","HAWAII","5","550","LIBYA","8","0","0","","","","","",""
"2016-12-31","EPSILON TRADING LLC","2","215","Jet Fuel, Kerosene-Type","3201","HONOLU/PEARL, HA","HAWAII","5","515","KOREA, SOUTH","0","0","0","","","","","",""
"2016-12-31","EPSILON TRADING LLC","1","215","Jet Fuel, Kerosene-Type","3201","HONOLU/PEARL, HA","HAWAII","5","515","KOREA, SOUTH","110","0","0","","","","","",""
"2016-12-31","EPSILON TRADING LLC","3","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","0","0.25","47.3","","","","","",""
"2016-12-31","GAS CO","1","251","Propane/Ngl","3204","NAWILIWV-POR, HA","HAWAII","5","887","TRINIDAD AND TOBAGO","9","0","0","","","","","",""
"2016-12-31","GAS CO","2","251","Propane/Ngl","3203","KAHULUI, HA","HAWAII","5","887","TRINIDAD AND TOBAGO","15","0","0","","","","","",""
"2016-12-31","GAS CO","4","251","Propane/Ngl","3201","HONOLU/PEARL, HA","HAWAII","5","887","TRINIDAD AND TOBAGO","5","0","0","","","","","",""
"2016-12-31","GAS CO","3","251","Propane/Ngl","3202","HILO, HA","HAWAII","5","887","TRINIDAD AND TOBAGO","36","0","0","","","","","",""
"2016-12-31","PAR HAWAII REFINING LLC","2","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","805","RUSSIA","743","0.18","43.8","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2016-12-31","PAR HAWAII REFINING LLC","1","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","550","LIBYA","989","0.16","37.3","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2016-12-31","SIGNATURE FLIGHT SUPPORT","1","216","Jet Fuel, Kerosene-Type (Bonded)","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","110","0","0","","","","","",""
"2017-01-31","EPSILON TRADING LLC","2","215","Jet Fuel, Kerosene-Type","3201","HONOLU/PEARL, HA","HAWAII","5","940","VENEZUELA","1","0","0","","","","","",""
"2017-01-31","GAS CO","1","251","Propane/Ngl","3203","KAHULUI, HA","HAWAII","5","887","TRINIDAD AND TOBAGO","17","0","0","","","","","",""
"2017-01-31","GAS CO","3","251","Propane/Ngl","3204","NAWILIWV-POR, HA","HAWAII","5","887","TRINIDAD AND TOBAGO","42","0","0","","","","","",""
"2017-01-31","GAS CO","2","251","Propane/Ngl","3202","HILO, HA","HAWAII","5","887","TRINIDAD AND TOBAGO","20","0","0","","","","","",""
"2017-01-31","HAWAII FUELING FACILITIES CORP","1","216","Jet Fuel, Kerosene-Type (Bonded)","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","224","0","0","","","","","",""
"2017-01-31","HAWAII FUELING FACILITIES CORP","2","216","Jet Fuel, Kerosene-Type (Bonded)","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","311","0","0","","","","","",""
"2017-01-31","PAR HAWAII REFINING LLC","1","216","Jet Fuel, Kerosene-Type (Bonded)","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA","311","0","0","","","","","",""
"2017-02-28","EPSILON TRADING LLC","1","215","Jet Fuel, Kerosene-Type","3201","HONOLU/PEARL, HA","HAWAII","5","515","KOREA, SOUTH","315","0","0","","","","","",""
"2017-02-28","GAS CO","2","251","Propane/Ngl","3202","HILO, HA","HAWAII","5","887","TRINIDAD AND TOBAGO","18","0","0","","","","","",""
"2017-02-28","GAS CO","3","251","Propane/Ngl","3204","NAWILIWV-POR, HA","HAWAII","5","887","TRINIDAD AND TOBAGO","10","0","0","","","","","",""
"2017-02-28","GAS CO","4","251","Propane/Ngl","3201","HONOLU/PEARL, HA","HAWAII","5","887","TRINIDAD AND TOBAGO","14","0","0","","","","","",""
"2017-02-28","GAS CO","1","251","Propane/Ngl","3203","KAHULUI, HA","HAWAII","5","887","TRINIDAD AND TOBAGO","36","0","0","","","","","",""
"2017-02-28","GLP ASPHALT LLC","1","931","Asphalt & Road Oil","3201","HONOLU/PEARL, HA","HAWAII","5","580","MALAYSIA","70","0","0","","","","","",""
"2017-02-28","HAWAII FUELING FACILITIES CORP","1","216","Jet Fuel, Kerosene-Type (Bonded)","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","315","0","0","","","","","",""
"2017-02-28","PAR HAWAII REFINING LLC","2","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","966","YEMEN","159","0.31","36.2","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2017-02-28","PAR HAWAII REFINING LLC","3","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","875","THAILAND","199","1.8","27","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2017-02-28","PAR HAWAII REFINING LLC","4","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","805","RUSSIA","699","0.29","34.8","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2017-02-28","PAR HAWAII REFINING LLC","1","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","550","LIBYA","616","0.15","37","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2017-03-31","EPSILON TRADING LLC","1","215","Jet Fuel, Kerosene-Type","3201","HONOLU/PEARL, HA","HAWAII","5","515","KOREA, SOUTH","209","0","0","","","","","",""
"2017-03-31","GAS CO","1","251","Propane/Ngl","3203","KAHULUI, HA","HAWAII","5","887","TRINIDAD AND TOBAGO","17","0","0","","","","","",""
"2017-03-31","GAS CO","2","251","Propane/Ngl","3202","HILO, HA","HAWAII","5","887","TRINIDAD AND TOBAGO","20","0","0","","","","","",""
"2017-03-31","GAS CO","3","251","Propane/Ngl","3204","NAWILIWV-POR, HA","HAWAII","5","887","TRINIDAD AND TOBAGO","22","0","0","","","","","",""
"2017-03-31","HAWAII FUELING FACILITIES CORP","1","216","Jet Fuel, Kerosene-Type (Bonded)","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","209","0","0","","","","","",""
"2017-03-31","PAR HAWAII REFINING LLC","2","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","550","LIBYA","499","0.15","37.3","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2017-03-31","PAR HAWAII REFINING LLC","3","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","910","UNITED ARAB EMIRATES","526","0.77","39.8","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2017-03-31","PAR HAWAII REFINING LLC","1","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","805","RUSSIA","705","0.31","34.4","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2017-04-30","EPSILON TRADING LLC","1","215","Jet Fuel, Kerosene-Type","3201","HONOLU/PEARL, HA","HAWAII","5","515","KOREA, SOUTH","200","0","0","","","","","",""
"2017-04-30","GAS CO","3","251","Propane/Ngl","3204","NAWILIWV-POR, HA","HAWAII","5","887","TRINIDAD AND TOBAGO","10","0","0","","","","","",""
"2017-04-30","GAS CO","2","251","Propane/Ngl","3202","HILO, HA","HAWAII","5","887","TRINIDAD AND TOBAGO","28","0","0","","","","","",""
"2017-04-30","GAS CO","1","251","Propane/Ngl","3203","KAHULUI, HA","HAWAII","5","887","TRINIDAD AND TOBAGO","17","0","0","","","","","",""
"2017-04-30","PAR HAWAII REFINING LLC","3","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","785","SAUDI ARABIA","1044","1.04","39.5","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2017-04-30","PAR HAWAII REFINING LLC","1","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","805","RUSSIA","699","0.31","34.5","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2017-04-30","PAR HAWAII REFINING LLC","2","216","Jet Fuel, Kerosene-Type (Bonded)","3201","HONOLU/PEARL, HA","HAWAII","5","515","KOREA, SOUTH","314","0","0","","","","","",""
"2017-04-30","SIGNATURE FLIGHT SUPPORT","2","216","Jet Fuel, Kerosene-Type (Bonded)","3201","HONOLU/PEARL, HA","HAWAII","5","515","KOREA, SOUTH","314","0","0","","","","","",""
"2017-04-30","SIGNATURE FLIGHT SUPPORT","1","216","Jet Fuel, Kerosene-Type (Bonded)","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","200","0","0","","","","","",""
"2017-05-31","EPSILON TRADING LLC","1","215","Jet Fuel, Kerosene-Type","3201","HONOLU/PEARL, HA","HAWAII","5","515","KOREA, SOUTH","150","0","0","","","","","",""
"2017-05-31","GAS CO","2","251","Propane/Ngl","3202","HILO, HA","HAWAII","5","887","TRINIDAD AND TOBAGO","20","0","0","","","","","",""
"2017-05-31","GAS CO","3","251","Propane/Ngl","3204","NAWILIWV-POR, HA","HAWAII","5","887","TRINIDAD AND TOBAGO","10","0","0","","","","","",""
"2017-05-31","GAS CO","1","251","Propane/Ngl","3203","KAHULUI, HA","HAWAII","5","887","TRINIDAD AND TOBAGO","29","0","0","","","","","",""
"2017-05-31","PAR HAWAII REFINING LLC","1","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","550","LIBYA","884","0.15","37.1","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2017-05-31","PAR HAWAII REFINING LLC","3","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","910","UNITED ARAB EMIRATES","1029","1","40.4","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2017-05-31","PAR HAWAII REFINING LLC","2","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","550","LIBYA","117","0.13","54.3","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2017-05-31","SIGNATURE FLIGHT SUPPORT","1","216","Jet Fuel, Kerosene-Type (Bonded)","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","150","0","0","","","","","",""
"2017-06-30","EPSILON TRADING LLC","2","215","Jet Fuel, Kerosene-Type","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","25","0","0","","","","","",""
"2017-06-30","EPSILON TRADING LLC","1","215","Jet Fuel, Kerosene-Type","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","126","0","0","","","","","",""
"2017-06-30","GAS CO","3","251","Propane/Ngl","3204","NAWILIWV-POR, HA","HAWAII","5","320","DOMINICAN REPUBLIC","11","0","0","","","","","",""
"2017-06-30","GAS CO","4","251","Propane/Ngl","3201","HONOLU/PEARL, HA","HAWAII","5","320","DOMINICAN REPUBLIC","21","0","0","","","","","",""
"2017-06-30","GAS CO","2","251","Propane/Ngl","3202","HILO, HA","HAWAII","5","320","DOMINICAN REPUBLIC","20","0","0","","","","","",""
"2017-06-30","GAS CO","1","251","Propane/Ngl","3203","KAHULUI, HA","HAWAII","5","320","DOMINICAN REPUBLIC","20","0","0","","","","","",""
"2017-06-30","GLP ASPHALT LLC","1","931","Asphalt & Road Oil","3201","HONOLU/PEARL, HA","HAWAII","5","580","MALAYSIA","65","0","0","","","","","",""
"2017-06-30","PAR HAWAII REFINING LLC","1","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","785","SAUDI ARABIA","1044","0.22","39.7","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2017-06-30","PAR HAWAII REFINING LLC","2","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","805","RUSSIA","711","0.28","35.8","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2017-06-30","SIGNATURE FLIGHT SUPPORT","1","216","Jet Fuel, Kerosene-Type (Bonded)","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","225","0","0","","","","","",""
"2017-07-31","EPSILON TRADING LLC","1","215","Jet Fuel, Kerosene-Type","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","214","0","0","","","","","",""
"2017-07-31","GAS CO","1","251","Propane/Ngl","3203","KAHULUI, HA","HAWAII","5","320","DOMINICAN REPUBLIC","13","0","0","","","","","",""
"2017-07-31","GAS CO","2","251","Propane/Ngl","3202","HILO, HA","HAWAII","5","320","DOMINICAN REPUBLIC","14","0","0","","","","","",""
"2017-07-31","GAS CO","3","251","Propane/Ngl","3204","NAWILIWV-POR, HA","HAWAII","5","320","DOMINICAN REPUBLIC","9","0","0","","","","","",""
"2017-07-31","GAS CO","4","251","Propane/Ngl","3201","HONOLU/PEARL, HA","HAWAII","5","320","DOMINICAN REPUBLIC","4","0","0","","","","","",""
"2017-07-31","GLP ASPHALT LLC","1","931","Asphalt & Road Oil","3201","HONOLU/PEARL, HA","HAWAII","5","580","MALAYSIA","74","0","0","","","","","",""
"2017-07-31","PAR HAWAII REFINING LLC","1","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","550","LIBYA","1052","0.16","37.2","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2017-07-31","PAR HAWAII REFINING LLC","2","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","910","UNITED ARAB EMIRATES","900","1","40.1","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2017-07-31","SIGNATURE FLIGHT SUPPORT","1","216","Jet Fuel, Kerosene-Type (Bonded)","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","294","0","0","","","","","",""
"2017-08-31","EPSILON TRADING LLC","1","215","Jet Fuel, Kerosene-Type","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","315","0","0","","","","","",""
"2017-08-31","GAS CO","2","251","Propane/Ngl","3202","HILO, HA","HAWAII","5","320","DOMINICAN REPUBLIC","18","0","0","","","","","",""
"2017-08-31","GAS CO","3","251","Propane/Ngl","3204","NAWILIWV-POR, HA","HAWAII","5","320","DOMINICAN REPUBLIC","11","0","0","","","","","",""
"2017-08-31","GAS CO","1","251","Propane/Ngl","3203","KAHULUI, HA","HAWAII","5","320","DOMINICAN REPUBLIC","26","0","0","","","","","",""
"2017-08-31","PAR HAWAII REFINING LLC","3","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","805","RUSSIA","689","0.2","35.2","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2017-08-31","PAR HAWAII REFINING LLC","4","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","910","UNITED ARAB EMIRATES","995","0.76","40.1","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2017-08-31","PAR HAWAII REFINING LLC","5","216","Jet Fuel, Kerosene-Type (Bonded)","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA","223","0","0","","","","","",""
"2017-08-31","PAR HAWAII REFINING LLC","1","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","966","YEMEN","696","0.15","37.5","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2017-08-31","PAR HAWAII REFINING LLC","2","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","875","THAILAND","288","1.83","26.8","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2017-08-31","SIGNATURE FLIGHT SUPPORT","1","216","Jet Fuel, Kerosene-Type (Bonded)","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","628","0","0","","","","","",""
"2017-09-30","GAS CO","3","251","Propane/Ngl","3204","NAWILIWV-POR, HA","HAWAII","5","320","DOMINICAN REPUBLIC","11","0","0","","","","","",""
"2017-09-30","GAS CO","1","251","Propane/Ngl","3203","KAHULUI, HA","HAWAII","5","320","DOMINICAN REPUBLIC","27","0","0","","","","","",""
"2017-09-30","GAS CO","2","251","Propane/Ngl","3202","HILO, HA","HAWAII","5","320","DOMINICAN REPUBLIC","17","0","0","","","","","",""
"2017-09-30","ISLAND ENERGY SERVICES LLC","6","465","Distillate, 15 ppm Sulfur and under","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","62","0","0","","","","","",""
"2017-09-30","ISLAND ENERGY SERVICES LLC","3","215","Jet Fuel, Kerosene-Type","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","38","0","0","","","","","",""
"2017-09-30","ISLAND ENERGY SERVICES LLC","2","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","700","0.09","33.7","ISLAND ENERGY SVCS DOWNSTREAM","121","KAPOLEI","HI","HAWAII","5"
"2017-09-30","ISLAND ENERGY SERVICES LLC","5","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","212","0.22","19.9","ISLAND ENERGY SVCS DOWNSTREAM","121","KAPOLEI","HI","HAWAII","5"
"2017-09-30","ISLAND ENERGY SERVICES LLC","1","850","Unfinished Oils, Residuum","3201","HONOLU/PEARL, HA","HAWAII","5","285","COLOMBIA","221","0","0","ISLAND ENERGY SVCS DOWNSTREAM","121","KAPOLEI","HI","HAWAII","5"
"2017-09-30","ISLAND ENERGY SERVICES LLC","4","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","945","VIETNAM","453","0.07","34.8","ISLAND ENERGY SVCS DOWNSTREAM","121","KAPOLEI","HI","HAWAII","5"
"2017-09-30","PAR HAWAII REFINING LLC","1","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","805","RUSSIA","708","0.28","35.3","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2017-09-30","PAR HAWAII REFINING LLC","2","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","910","UNITED ARAB EMIRATES","998","0.72","40.1","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2017-09-30","SIGNATURE FLIGHT SUPPORT","2","216","Jet Fuel, Kerosene-Type (Bonded)","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","47","0","0","","","","","",""
"2017-09-30","SIGNATURE FLIGHT SUPPORT","1","216","Jet Fuel, Kerosene-Type (Bonded)","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","196","0","0","","","","","",""
"2017-10-31","GAS CO","2","251","Propane/Ngl","3202","HILO, HA","HAWAII","5","887","TRINIDAD AND TOBAGO","19","0","0","","","","","",""
"2017-10-31","GAS CO","1","251","Propane/Ngl","3203","KAHULUI, HA","HAWAII","5","887","TRINIDAD AND TOBAGO","17","0","0","","","","","",""
"2017-10-31","GAS CO","3","251","Propane/Ngl","3204","NAWILIWV-POR, HA","HAWAII","5","887","TRINIDAD AND TOBAGO","20","0","0","","","","","",""
"2017-10-31","ISLAND ENERGY SERVICES LLC","1","850","Unfinished Oils, Residuum","3201","HONOLU/PEARL, HA","HAWAII","5","710","PANAMA","220","0","0","ISLAND ENERGY SVCS DOWNSTREAM","121","KAPOLEI","HI","HAWAII","5"
"2017-10-31","ISLAND ENERGY SERVICES LLC","3","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","683","0.09","33.5","ISLAND ENERGY SVCS DOWNSTREAM","121","KAPOLEI","HI","HAWAII","5"
"2017-10-31","ISLAND ENERGY SERVICES LLC","2","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","650","0.09","33.6","ISLAND ENERGY SVCS DOWNSTREAM","121","KAPOLEI","HI","HAWAII","5"
"2017-10-31","PAR HAWAII REFINING LLC","1","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","550","LIBYA","1002","0.15","37.3","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2017-10-31","PAR HAWAII REFINING LLC","2","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","910","UNITED ARAB EMIRATES","1025","0.75","40.2","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2017-10-31","SIGNATURE FLIGHT SUPPORT","1","216","Jet Fuel, Kerosene-Type (Bonded)","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","134","0","0","","","","","",""
"2017-11-30","GAS CO","2","251","Propane/Ngl","3202","HILO, HA","HAWAII","5","515","KOREA, SOUTH","17","0","0","","","","","",""
"2017-11-30","GAS CO","1","251","Propane/Ngl","3203","KAHULUI, HA","HAWAII","5","515","KOREA, SOUTH","17","0","0","","","","","",""
"2017-11-30","GAS CO","3","251","Propane/Ngl","3204","NAWILIWV-POR, HA","HAWAII","5","515","KOREA, SOUTH","22","0","0","","","","","",""
"2017-11-30","ISLAND ENERGY SERVICES LLC","3","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","191","0.04","40.6","ISLAND ENERGY SVCS DOWNSTREAM","121","KAPOLEI","HI","HAWAII","5"
"2017-11-30","ISLAND ENERGY SERVICES LLC","5","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","692","0.02","33.5","ISLAND ENERGY SVCS DOWNSTREAM","121","KAPOLEI","HI","HAWAII","5"
"2017-11-30","ISLAND ENERGY SERVICES LLC","4","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","124","0.08","30.3","ISLAND ENERGY SVCS DOWNSTREAM","121","KAPOLEI","HI","HAWAII","5"
"2017-11-30","ISLAND ENERGY SERVICES LLC","1","850","Unfinished Oils, Residuum","3201","HONOLU/PEARL, HA","HAWAII","5","285","COLOMBIA","220","0","0","ISLAND ENERGY SVCS DOWNSTREAM","121","KAPOLEI","HI","HAWAII","5"
"2017-11-30","ISLAND ENERGY SERVICES LLC","2","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","310","0.1","33.6","ISLAND ENERGY SVCS DOWNSTREAM","121","KAPOLEI","HI","HAWAII","5"
"2017-11-30","PAR HAWAII REFINING LLC","1","025","Crude Oil","3201","HONOLU/PEARL, HA","HAWAII","5","805","RUSSIA","995","0.28","35.3","PAR HAWAII REFINING LLC","363","KAPOLEI","HI","HAWAII","5"
"2017-11-30","SIGNATURE FLIGHT SUPPORT","1","216","Jet Fuel, Kerosene-Type (Bonded)","3201","HONOLU/PEARL, HA","HAWAII","5","490","JAPAN","99","0","0","","","","","",""
